OCCLY,OCC,ASECWT,Observations,OCCLY_label,OCC_label,EMPOCCLY_unadj,EMPOCC_unadj,EMPOCC_incimp,transition_prob,transition_prob_adj,incoming_prob,transition_adj_networkers
830,5400,310.96,1,Credit analysts,Receptionists and information clerks,244667.65,10323649.14,12422544.43,0.0012709485704383067,0.0019699702841793755,3.0121132148433318e-05,481.98799999999994
840,10,2314.8199999999997,2,Financial analysts,Chief executives,1814226.82,12680386.76,15079073.11,0.0012759264577512969,0.00197768600951451,0.00018255121423441502,3587.9709999999995
840,20,1350.61,1,Financial analysts,General and operations managers,1814226.82,8101102.5,9721615.36,0.0007444548747217836,0.0011539050558187645,0.0001667192829617944,2093.4455
840,50,4375.69,1,Financial analysts,Marketing and sales managers,1814226.82,8254144.44,9764646.76,0.002411875930706393,0.0037384076925949094,0.0005301203573316679,6782.3195000000005
840,310,2278.65,1,Financial analysts,Food service managers,1814226.82,8686090.8,10832498.82,0.001255989590099875,0.0019467838646548064,0.0002623332005693516,3531.9075
840,565,7164.2,2,Financial analysts,Compliance officers,1814226.82,2015893.63,2380813.09,0.003948899840428993,0.00612079475266494,0.003553858146771365,11104.51
840,710,6000.27,2,Financial analysts,Management analysts,1814226.82,6995878.92,8256046.57,0.0033073427941055352,0.00512638133086358,0.0008576863705925889,9300.4185
840,726,3255.99,1,Financial analysts,Fundraisers,1814226.82,644590.33,748954.4400000001,0.001794698415934563,0.0027817825446985727,0.005051254802410704,5046.7845
840,740,958.58,1,Financial analysts,Business operations specialists all other,1814226.82,2063381.73,2449590.19,0.0005283683326873098,0.0008189709156653302,0.0004645674554848366,1485.7990000000002
840,800,9014.16,4,Financial analysts,Accountants and auditors,1814226.82,14958217.91,17785360.31,0.004968595933335392,0.007701323696669858,0.000602622588749277,13971.948
840,840,1751882.49,835,Financial analysts,Financial analysts,1814226.82,1809257.64,2166084.87,0.9656358679561357,0.9467355953320102,0.9682880156305435,1717593.1084999999
840,850,8340.17,3,Financial analysts,Personal financial advisors,1814226.82,3779232.42,4610968.5,0.004597093322653008,0.007125494650112162,0.0022068423089998787,12927.263500000001
840,950,1871.86,1,Financial analysts,Financial specialists all other,1814226.82,573801.71,707029.16,0.001031767350898274,0.0015992393938923247,0.0032622070784696687,2901.383
840,1010,2394.0,1,Financial analysts,Computer programmers,1814226.82,3878797.49,4496157.1,0.0013195703941803704,0.0020453341109795743,0.0006172015956419524,3710.7000000000003
840,1240,2395.14,1,Financial analysts,Miscellaneous mathematical science occupations,1814226.82,707735.68,805862.59,0.001320198761034742,0.00204630807960385,0.003384229547392608,3712.467
840,2050,2189.2,1,Financial analysts,Directors religious activities and education,1814226.82,595051.4,664892.23,0.0012066848399915064,0.001870361501986835,0.0036790099141015375,3393.2599999999993
840,4820,2300.07,1,Financial analysts,Securities commodities and financial services sales agents,1814226.82,2132404.47,2625578.29,0.0012677962725741207,0.001965084222489887,0.0010786274519486445,3565.1085000000003
840,5360,1836.15,1,Financial analysts,Human resources assistants except payroll and timekeeping,1814226.82,587207.97,717880.22,0.0010120840347845811,0.0015687302539161008,0.00312691600558487,2846.0325000000003
840,5700,3893.71,1,Financial analysts,Secretaries and administrative assistants,1814226.82,23340536.33,28028965.9,0.002146209039066019,0.0033266240105523297,0.00016682178785220743,6035.2505
840,5810,411.06,1,Financial analysts,Data entry keyers,1814226.82,2442629.46,2886502.71,0.00022657585891051925,0.0003511925813113049,0.00016828586027125048,637.1430000000001
850,10,5308.34,2,Personal financial advisors,Chief executives,3764183.72,12680386.76,15079073.11,0.0014102234096055226,0.00218584628488856,0.0004186260325075448,8227.927000000001
850,50,1382.25,1,Personal financial advisors,Marketing and sales managers,3764183.72,8254144.44,9764646.76,0.00036721108819842615,0.0005691771867075606,0.0001674613292810272,2142.4875
850,120,10613.8,6,Personal financial advisors,Financial managers,3764183.72,9961552.1,11842484.67,0.0028196817130913044,0.004370506655291522,0.0010654765335213175,16451.39
850,220,695.86,1,Personal financial advisors,Construction managers,3764183.72,6798311.81,8250825.09,0.00018486345294538387,0.000286538352065345,0.00010235776461097627,1078.583
850,430,610.3,2,Personal financial advisors,Managers all other,3764183.72,33613457.56,40898904.77,0.00016213342530475635,0.00025130680922237235,1.8156418419932396e-05,945.9649999999999
850,520,3650.84,1,Personal financial advisors,Wholesale and retail buyers except farm products,3764183.72,1741455.72,2048145.56,0.0009698888979839698,0.0015033277918751532,0.002096429991340808,5658.802000000001
850,540,5874.969999999999,2,Personal financial advisors,Claims adjusters appraisers examiners and investigators,3764183.72,2769835.72,3277192.6,0.0015607553820460175,0.002419170842171327,0.0021210535908606156,9106.2035
850,710,1533.19,1,Personal financial advisors,Management analysts,3764183.72,6995878.92,8256046.57,0.0004073100874045542,0.000631330635477059,0.00021915616572735082,2376.4445
850,800,7923.98,3,Personal financial advisors,Accountants and auditors,3764183.72,14958217.91,17785360.31,0.0021050991634382816,0.0032629037033293368,0.0005297409121645828,12282.169
850,830,487.5,1,Personal financial advisors,Credit analysts,3764183.72,250695.72,288643.21,0.0001295101504769273,0.00020074073323923732,0.0019445884437117634,755.625
850,850,3676839.2,1845,Personal financial advisors,Personal financial advisors,3764183.72,3779232.42,4610968.5,0.9767958934799282,0.9640336348938887,0.9729063448286147,3628799.714
850,910,1361.81,1,Personal financial advisors,Loan counselors and officers,3764183.72,2752663.67,3379673.32,0.0003617809600430448,0.0005607604880667195,0.0004947244426704698,2110.8055
850,950,1509.91,1,Personal financial advisors,Financial specialists all other,3764183.72,573801.71,707029.16,0.00040112547960331757,0.0006217444933851422,0.0026314142563290724,2340.3605000000002
850,1010,1097.0,1,Personal financial advisors,Computer programmers,3764183.72,3878797.49,4496157.1,0.00029143104630397794,0.00045171812177116584,0.00028281961170393557,1700.3500000000001
850,1320,620.99,1,Personal financial advisors,Aerospace engineers,3764183.72,1210406.79,1386476.99,0.00016497335045059916,0.0002557086931984287,0.0005130423962674565,962.5345000000002
850,2100,3386.63,1,Personal financial advisors,Lawyers Judges magistrates and other judicial workers,3764183.72,8938206.36,11793796.73,0.0008996983813531822,0.0013945324910974324,0.0003788936911499099,5249.276500000001
850,2200,127.55,1,Personal financial advisors,Postsecondary teachers,3764183.72,11993285.9,13780683.22,3.3885168601706826e-05,5.252201133264558e-05,1.0635117103311945e-05,197.70250000000001
850,3910,2193.84,1,Personal financial advisors,Private detectives and investigators,3764183.72,781887.02,919213.12,0.0005828195867124148,0.0009033703594042429,0.0028058273687674214,3400.452
850,4110,3680.92,1,Personal financial advisors,Waiters and waitresses,3764183.72,14448397.1,18117752.05,0.0009778800063457052,0.0015157140098358431,0.00025476320830080176,5705.426
850,4650,232.97,1,Personal financial advisors,Personal care and service workers all other,3764183.72,998601.89,1270620.97,6.189124052637897e-05,9.59314228158874e-05,0.0002332961737134305,361.10349999999994
850,4700,1380.1100000000001,2,Personal financial advisors,First-line supervisors/managers of retail sales workers,3764183.72,26229527.18,32085839.1,0.0003666425718455634,0.0005682959863606233,5.2616655669353174e-05,2139.1705
850,4760,7637.990000000001,7,Personal financial advisors,Retail salespersons,3764183.72,24133685.46,30119043.79,0.0020291225317769558,0.0031451399242542815,0.0003164866805221054,11838.8845
850,4820,828.61,2,Personal financial advisors,Securities commodities and financial services sales agents,3764183.72,2132404.47,2625578.29,0.0002201300631521779,0.00034120159788587575,0.0003885801271088125,1284.3455
850,4900,841.33,1,Personal financial advisors,Models demonstrators and product promoters,3764183.72,603812.06,745220.33,0.00022350928184769898,0.00034643938686393345,0.0013933640212485984,1304.0615000000003
850,4920,1269.3400000000001,2,Personal financial advisors,Real estate brokers and sales agents,3764183.72,6813921.64,8696632.36,0.00033721520903873416,0.000522683574010038,0.00018628626319219018,1967.4770000000003
850,4950,1763.06,1,Personal financial advisors,Door-to-door sales workers news and street vendors and related workers,3764183.72,1258511.76,1497499.49,0.00046837777620482347,0.0007259855531174764,0.001400908641489373,2732.743
850,5120,1681.93,1,Personal financial advisors,Bookkeeping accounting and auditing clerks,3764183.72,9739383.88,11579167.8,0.0004468246305469915,0.0006925781773478368,0.0001726936755674939,2606.9915000000005
850,5165,4912.04,1,Personal financial advisors,Financial clerks all other,3764183.72,570195.44,697030.9,0.0013049416195870481,0.0020226595103599245,0.00861466026455771,7613.661999999999
850,5330,1167.82,1,Personal financial advisors,Loan interviewers and clerks,3764183.72,1111867.88,1336731.45,0.0003102452183178774,0.00048088008839270997,0.0010503226336567974,1810.1209999999999
850,5400,5085.22,2,Personal financial advisors,Receptionists and information clerks,3764183.72,10323649.14,12422544.43,0.0013509489382733954,0.002093970854323763,0.0004925797003597121,7882.091
850,5700,3931.99,1,Personal financial advisors,Secretaries and administrative assistants,3764183.72,23340536.33,28028965.9,0.001044579726305176,0.001619098575773023,0.00016846185299290421,6094.5845
850,5860,947.55,1,Personal financial advisors,Office clerks general,3764183.72,9282059.52,11522735.6,0.00025172788325007685,0.00039017821903761913,0.00010208402542111689,1468.7025
850,6940,215.98,1,Personal financial advisors,Other extraction workers,3764183.72,595895.14,732474.91,5.7377645743603605e-05,8.89353509025856e-05,0.0003624463189949829,334.769
850,9140,3388.9,1,Personal financial advisors,Taxi drivers and chauffeurs,3764183.72,4035001.4,4959079.22,0.0009003014337461722,0.0013954672223065669,0.0008398757928559827,5252.795
860,120,2299.96,1,Insurance underwriters,Financial managers,908027.88,9961552.1,11842484.67,0.0025329178218624743,0.003926022623886835,0.00023088369933837923,3564.938
860,350,2307.32,1,Insurance underwriters,Medical and health services managers,908027.88,5069310.67,6043699.1,0.0025410232998572687,0.003938586114778766,0.0004551545861362646,3576.346
860,810,504.33,1,Insurance underwriters,Appraisers and assessors of real estate,908027.88,668473.22,765914.56,0.0005554124615645062,0.0008608893154249845,0.0007544505672194317,781.7115
860,860,876406.09,456,Insurance underwriters,Insurance underwriters,908027.88,901915.12,1071443.5,0.9651753093748618,0.9460217295310358,0.9717168174317778,859014.1054999998
860,910,1348.04,1,Insurance underwriters,Loan counselors and officers,908027.88,2752663.67,3379673.32,0.0014845799668618104,0.0023010989486358063,0.0004897220153306997,2089.462
860,4710,5328.79,2,Insurance underwriters,First-line supervisors/managers of non-retail sales workers,908027.88,9598752.84,11738109.83,0.005868531261396952,0.009096223455165276,0.0005551544131643668,8259.6245
860,4810,2476.12,1,Insurance underwriters,Insurance sales agents,908027.88,4867800.58,6006616.63,0.002726920675607449,0.004226727047191546,0.0005086732620423,3837.986
860,5110,8052.51,1,Insurance underwriters,Billing and posting clerks and machine operators,908027.88,3822591.72,4536905.36,0.008868130789111894,0.013745602723123435,0.002106557694317404,12481.3905
860,5700,4468.68,2,Insurance underwriters,Secretaries and administrative assistants,908027.88,23340536.33,28028965.9,0.004921302636654725,0.007628019086814824,0.0001914557547787078,6926.454000000001
860,5860,4836.04,1,Insurance underwriters,Office clerks general,908027.88,9282059.52,11522735.6,0.005325871712220995,0.008255101153942542,0.0005210093718511299,7495.862
900,120,502.19,1,Financial examiners,Financial managers,109460.96,9961552.1,11842484.67,0.004587845748840499,0.007111160910702774,5.041282673209128e-05,778.3944999999999
900,900,108958.77,57,Financial examiners,Financial examiners,109460.96,110117.29,118656.68000000001,0.9954121542511595,0.9928888390892971,0.9894792180228918,108682.5655
910,10,2587.94,2,Loan counselors and officers,Chief executives,2783362.7,12680386.76,15079073.11,0.0009297889922862011,0.0014411729380436116,0.00020408998944445447,4011.307
910,50,3510.71,2,Loan counselors and officers,Marketing and sales managers,2783362.7,8254144.44,9764646.76,0.0012613196260767596,0.0019550454204189773,0.0004253269403654875,5441.6005000000005
910,120,8651.94,5,Loan counselors and officers,Financial managers,2783362.7,9961552.1,11842484.67,0.0031084486402005746,0.004818095392310891,0.0008685333282551421,13410.507000000001
910,136,2036.67,2,Loan counselors and officers,Human Resources Managers,2783362.7,2205423.85,2595660.06,0.000731730004142112,0.0011341815064202737,0.0009234823501160559,3156.8385000000007
910,220,2350.28,1,Loan counselors and officers,Construction managers,2783362.7,6798311.81,8250825.09,0.0008444030668371032,0.00130882475359751,0.0003457152401487157,3642.9340000000007
